"DateTime","Vicente López Carril[en]","Lieuwe Westra[en]","Kelly Catlin[en]","Chris Anker Sørensen[en]"
"2013-03-12 00:00:00",0,50,0,0
"2013-03-13 00:00:00",3,25,0,18
"2013-03-14 00:00:00",0,15,0,0
"2013-03-15 00:00:00",2,20,0,19
"2013-03-16 00:00:00",0,18,0,0
"2013-03-17 00:00:00",2,8,0,20
"2013-03-18 00:00:00",0,19,0,0
"2013-03-19 00:00:00",3,19,0,24
"2013-03-20 00:00:00",0,11,0,0
"2013-03-21 00:00:00",3,16,0,19
"2013-03-22 00:00:00",0,19,0,0
"2013-03-23 00:00:00",0,19,0,17
"2013-03-24 00:00:00",0,25,0,0
"2013-03-25 00:00:00",3,27,1,22
"2013-03-26 00:00:00",0,18,0,0
"2013-03-27 00:00:00",2,26,0,15
"2013-03-28 00:00:00",0,67,0,0
"2013-03-29 00:00:00",2,55,0,32
"2013-03-30 00:00:00",0,8,0,0
"2013-03-31 00:00:00",3,12,0,21
"2013-04-01 00:00:00",0,21,0,0
"2013-04-02 00:00:00",5,14,0,21
"2013-04-03 00:00:00",0,13,0,0
"2013-04-04 00:00:00",2,17,0,19
"2013-04-05 00:00:00",0,17,0,0
"2013-04-06 00:00:00",2,17,0,13
"2013-04-07 00:00:00",0,22,0,0
"2013-04-08 00:00:00",2,21,0,22
"2013-04-09 00:00:00",0,20,0,0
"2013-04-10 00:00:00",1,21,0,19
"2013-04-11 00:00:00",0,20,0,0
"2013-04-12 00:00:00",1,15,0,15
"2013-04-13 00:00:00",0,22,0,0
"2013-04-14 00:00:00",0,16,0,31
"2013-04-15 00:00:00",0,15,0,0
"2013-04-16 00:00:00",0,20,0,22
"2013-04-17 00:00:00",0,17,0,0
"2013-04-18 00:00:00",7,26,0,12
"2013-04-19 00:00:00",0,19,0,0
"2013-04-20 00:00:00",1,18,0,17
"2013-04-21 00:00:00",0,18,0,0
"2013-04-22 00:00:00",3,19,0,25
"2013-04-23 00:00:00",0,33,0,0
"2013-04-24 00:00:00",4,16,2,9
"2013-04-25 00:00:00",0,15,0,0
"2013-04-26 00:00:00",1,10,0,21
"2013-04-27 00:00:00",0,13,0,0
"2013-04-28 00:00:00",11,59,1,26
"2013-04-29 00:00:00",0,17,0,0
"2013-04-30 00:00:00",2,19,0,38
"2013-05-01 00:00:00",0,7,0,0
"2013-05-02 00:00:00",8,11,0,17
"2013-05-03 00:00:00",0,22,0,0
"2013-05-04 00:00:00",0,12,1,25
"2013-05-05 00:00:00",0,6,0,0
"2013-05-06 00:00:00",1,14,0,25
"2013-05-07 00:00:00",0,18,0,0
"2013-05-08 00:00:00",3,10,0,19
"2013-05-09 00:00:00",0,17,0,0
"2013-05-10 00:00:00",4,14,0,17
"2013-05-11 00:00:00",0,18,0,0
"2013-05-12 00:00:00",4,198,0,18
"2013-05-13 00:00:00",0,398,0,0
"2013-05-14 00:00:00",2,88,1,24
"2013-05-15 00:00:00",0,74,0,0
"2013-05-16 00:00:00",4,41,0,42
"2013-05-17 00:00:00",0,68,0,0
"2013-05-18 00:00:00",2,70,0,23
"2013-05-19 00:00:00",0,50,0,0
"2013-05-20 00:00:00",0,39,0,27
"2013-05-21 00:00:00",0,21,0,0
"2013-05-22 00:00:00",2,38,0,36
"2013-05-23 00:00:00",0,35,0,0
"2013-05-24 00:00:00",0,17,0,21
"2013-05-25 00:00:00",0,19,0,0
"2013-05-26 00:00:00",2,13,0,14
"2013-05-27 00:00:00",0,21,0,0
"2013-05-28 00:00:00",1,15,0,11
"2013-05-29 00:00:00",0,20,0,0
"2013-05-30 00:00:00",3,21,0,15
"2013-05-31 00:00:00",0,29,0,0
"2013-06-01 00:00:00",4,21,0,24
"2013-06-02 00:00:00",0,15,0,0
"2013-06-03 00:00:00",2,24,0,19
"2013-06-04 00:00:00",0,31,0,0
"2013-06-05 00:00:00",2,25,0,39
"2013-06-06 00:00:00",0,27,0,0
"2013-06-07 00:00:00",2,14,0,35
"2013-06-08 00:00:00",0,17,0,0
"2013-06-09 00:00:00",0,23,0,28
"2013-06-10 00:00:00",0,24,0,0
"2013-06-11 00:00:00",2,31,0,25
"2013-06-12 00:00:00",0,25,0,0
"2013-06-13 00:00:00",1,26,0,34
"2013-06-14 00:00:00",0,34,0,0
"2013-06-15 00:00:00",3,20,0,29
"2013-06-16 00:00:00",0,21,0,0
"2013-06-17 00:00:00",1,35,0,17
"2013-06-18 00:00:00",0,38,0,0
"2013-06-19 00:00:00",1,110,0,21
"2013-06-20 00:00:00",0,93,0,0
"2013-06-21 00:00:00",4,79,0,19
"2013-06-22 00:00:00",0,55,0,0
"2013-06-23 00:00:00",0,60,0,29
"2013-06-24 00:00:00",0,94,0,0
"2013-06-25 00:00:00",3,105,0,19
"2013-06-26 00:00:00",0,103,0,0
"2013-06-27 00:00:00",2,143,0,22
"2013-06-28 00:00:00",0,208,0,0
"2013-06-29 00:00:00",2,143,0,26
"2013-06-30 00:00:00",0,85,0,0
"2013-07-01 00:00:00",3,272,0,23
"2013-07-02 00:00:00",0,79,0,0
"2013-07-03 00:00:00",4,98,0,24
"2013-07-04 00:00:00",0,89,0,0
"2013-07-05 00:00:00",0,130,0,13
"2013-07-06 00:00:00",0,74,0,0
"2013-07-07 00:00:00",3,49,0,19
"2013-07-08 00:00:00",0,49,0,0
"2013-07-09 00:00:00",0,304,0,21
"2013-07-10 00:00:00",0,203,0,0
"2013-07-11 00:00:00",2,54,1,29
"2013-07-12 00:00:00",0,49,0,0
"2013-07-13 00:00:00",2,39,0,29
"2013-07-14 00:00:00",0,50,0,0
"2013-07-15 00:00:00",0,27,0,28
"2013-07-16 00:00:00",0,82,0,0
"2013-07-17 00:00:00",0,408,0,23
"2013-07-18 00:00:00",0,47,0,0
"2013-07-19 00:00:00",1,32,0,22
"2013-07-20 00:00:00",0,37,0,0
"2013-07-21 00:00:00",1,717,1,23
"2013-07-22 00:00:00",0,790,0,0
"2013-07-23 00:00:00",1,148,1,16
"2013-07-24 00:00:00",0,27,0,0
"2013-07-25 00:00:00",3,59,0,20
"2013-07-26 00:00:00",0,49,0,0
"2013-07-27 00:00:00",3,33,0,26
"2013-07-28 00:00:00",0,22,0,0
"2013-07-29 00:00:00",1,22,0,25
"2013-07-30 00:00:00",0,29,0,0
"2013-07-31 00:00:00",0,39,0,26
"2013-08-01 00:00:00",0,126,0,0
"2013-08-02 00:00:00",3,34,0,37
"2013-08-03 00:00:00",0,22,0,0
"2013-08-04 00:00:00",2,30,0,26
"2013-08-05 00:00:00",0,25,0,0
"2013-08-06 00:00:00",0,22,0,19
"2013-08-07 00:00:00",0,13,0,0
"2013-08-08 00:00:00",2,28,0,22
"2013-08-09 00:00:00",0,12,0,0
"2013-08-10 00:00:00",2,22,0,51
"2013-08-11 00:00:00",0,21,0,0
"2013-08-12 00:00:00",1,17,0,30
"2013-08-13 00:00:00",0,16,0,0
"2013-08-14 00:00:00",2,13,0,26
"2013-08-15 00:00:00",0,20,0,0
"2013-08-16 00:00:00",1,58,0,47
"2013-08-17 00:00:00",0,31,0,0
"2013-08-18 00:00:00",0,27,0,43
"2013-08-19 00:00:00",0,21,0,0
"2013-08-20 00:00:00",1,15,0,42
"2013-08-21 00:00:00",0,18,0,0
"2013-08-22 00:00:00",4,29,0,26
"2013-08-23 00:00:00",0,31,0,0
"2013-08-24 00:00:00",4,23,0,43
"2013-08-25 00:00:00",0,26,0,0
"2013-08-26 00:00:00",4,13,0,22
"2013-08-27 00:00:00",0,17,0,0
"2013-08-28 00:00:00",0,19,0,20
"2013-08-29 00:00:00",0,12,0,0
"2013-08-30 00:00:00",3,9,1,22
"2013-08-31 00:00:00",0,14,0,0
"2013-09-01 00:00:00",4,15,0,21
"2013-09-02 00:00:00",0,16,0,0
"2013-09-03 00:00:00",3,25,0,22
"2013-09-04 00:00:00",0,51,0,0
"2013-09-05 00:00:00",2,17,1,20
"2013-09-06 00:00:00",0,10,0,0
"2013-09-07 00:00:00",1,13,0,14
"2013-09-08 00:00:00",0,10,0,0
"2013-09-09 00:00:00",4,11,0,24
"2013-09-10 00:00:00",0,18,0,0
"2013-09-11 00:00:00",3,13,0,23
"2013-09-12 00:00:00",0,10,0,0
"2013-09-13 00:00:00",3,19,0,26
"2013-09-14 00:00:00",0,13,0,0
"2013-09-15 00:00:00",4,11,0,21
"2013-09-16 00:00:00",0,15,0,0
"2013-09-17 00:00:00",0,6,0,25
"2013-09-18 00:00:00",0,14,0,0
"2013-09-19 00:00:00",1,12,0,25
"2013-09-20 00:00:00",0,4,0,0
"2013-09-21 00:00:00",0,8,0,28
"2013-09-22 00:00:00",0,14,0,0
"2013-09-23 00:00:00",6,20,0,27
"2013-09-24 00:00:00",0,19,0,0
"2013-09-25 00:00:00",6,31,0,33
"2013-09-26 00:00:00",0,18,0,0
"2013-09-27 00:00:00",0,15,0,22
"2013-09-28 00:00:00",0,10,0,0
"2013-09-29 00:00:00",5,11,0,23
"2013-09-30 00:00:00",0,16,0,0
"2013-10-01 00:00:00",2,13,0,17
"2013-10-02 00:00:00",0,21,0,0
"2013-10-03 00:00:00",3,15,0,35
"2013-10-04 00:00:00",0,10,0,0
"2013-10-05 00:00:00",4,8,0,41
"2013-10-06 00:00:00",0,9,0,0
"2013-10-07 00:00:00",6,12,0,23
"2013-10-08 00:00:00",0,14,0,0
"2013-10-09 00:00:00",5,12,1,30
"2013-10-10 00:00:00",0,5,0,0
"2013-10-11 00:00:00",6,13,0,30
"2013-10-12 00:00:00",0,12,0,0
"2013-10-13 00:00:00",3,15,0,27
"2013-10-14 00:00:00",0,9,0,0
"2013-10-15 00:00:00",5,9,0,42
"2013-10-16 00:00:00",0,15,0,0
"2013-10-17 00:00:00",4,8,0,25
"2013-10-18 00:00:00",0,10,0,0
"2013-10-19 00:00:00",3,9,0,42
"2013-10-20 00:00:00",0,12,0,0
"2013-10-21 00:00:00",1,16,0,22
"2013-10-22 00:00:00",0,15,0,0
"2013-10-23 00:00:00",4,9,0,30
"2013-10-24 00:00:00",0,11,0,0
"2013-10-25 00:00:00",3,16,0,21
"2013-10-26 00:00:00",0,13,0,0
"2013-10-27 00:00:00",4,10,0,32
"2013-10-28 00:00:00",0,16,0,0
"2013-10-29 00:00:00",4,10,0,36
"2013-10-30 00:00:00",0,12,0,0
"2013-10-31 00:00:00",5,10,0,32
"2013-11-01 00:00:00",0,10,0,0
"2013-11-02 00:00:00",1,11,0,28
"2013-11-03 00:00:00",0,4,0,0
"2013-11-04 00:00:00",2,5,0,34
"2013-11-05 00:00:00",0,10,0,0
"2013-11-06 00:00:00",5,17,0,37
"2013-11-07 00:00:00",0,17,0,0
"2013-11-08 00:00:00",0,12,0,56
"2013-11-09 00:00:00",0,10,0,0
"2013-11-10 00:00:00",1,10,0,25
"2013-11-11 00:00:00",0,10,0,0
"2013-11-12 00:00:00",2,7,0,26
"2013-11-13 00:00:00",0,7,0,0
"2013-11-14 00:00:00",1,6,0,31
"2013-11-15 00:00:00",0,13,0,0
"2013-11-16 00:00:00",2,4,0,25
"2013-11-17 00:00:00",0,7,0,0
"2013-11-18 00:00:00",5,11,0,41
"2013-11-19 00:00:00",0,8,0,0
"2013-11-20 00:00:00",6,12,0,28
"2013-11-21 00:00:00",0,11,0,0
"2013-11-22 00:00:00",2,8,0,28
"2013-11-23 00:00:00",0,7,0,0
"2013-11-24 00:00:00",2,10,0,18
"2013-11-25 00:00:00",0,8,0,0
"2013-11-26 00:00:00",1,10,0,30
"2013-11-27 00:00:00",0,17,0,0
"2013-11-28 00:00:00",0,10,0,34
"2013-11-29 00:00:00",0,10,0,0
"2013-11-30 00:00:00",3,9,0,38
"2013-12-01 00:00:00",0,14,0,0
"2013-12-02 00:00:00",2,6,0,60
"2013-12-03 00:00:00",0,12,0,0
"2013-12-04 00:00:00",4,10,0,53
"2013-12-05 00:00:00",0,11,0,0
"2013-12-06 00:00:00",1,12,0,150
"2013-12-07 00:00:00",0,8,0,0
"2013-12-08 00:00:00",1,15,0,73
"2013-12-09 00:00:00",0,9,0,0
"2013-12-10 00:00:00",7,12,0,49
"2013-12-11 00:00:00",0,10,0,0
"2013-12-12 00:00:00",2,4,0,52
"2013-12-13 00:00:00",0,7,0,0
"2013-12-14 00:00:00",0,9,0,43
"2013-12-15 00:00:00",0,4,0,0
"2013-12-16 00:00:00",2,7,0,56
"2013-12-17 00:00:00",0,6,0,0
"2013-12-18 00:00:00",14,9,0,56
"2013-12-19 00:00:00",0,8,0,0
"2013-12-20 00:00:00",3,9,0,55
"2013-12-21 00:00:00",0,7,0,0
"2013-12-22 00:00:00",2,4,0,76
"2013-12-23 00:00:00",0,5,0,0
"2013-12-24 00:00:00",3,10,0,99
"2013-12-25 00:00:00",0,7,0,0
"2013-12-26 00:00:00",4,5,0,86
"2013-12-27 00:00:00",0,14,0,0
"2013-12-28 00:00:00",2,20,0,73
"2013-12-29 00:00:00",0,5,0,0
"2013-12-30 00:00:00",5,4,0,76
"2013-12-31 00:00:00",0,11,0,0
"2014-01-01 00:00:00",0,24,0,0
"2014-01-02 00:00:00",0,16,0,6
"2014-01-03 00:00:00",0,23,0,0
"2014-01-04 00:00:00",13,13,0,7
"2014-01-05 00:00:00",0,0,0,0
"2014-01-06 00:00:00",2,7,0,8
"2014-01-07 00:00:00",0,29,0,0
"2014-01-08 00:00:00",1,32,0,12
"2014-01-09 00:00:00",0,19,0,0
"2014-01-10 00:00:00",0,10,0,2
"2014-01-11 00:00:00",0,15,0,0
"2014-01-12 00:00:00",2,21,0,6
"2014-01-13 00:00:00",0,8,0,0
"2014-01-14 00:00:00",1,14,0,13
"2014-01-15 00:00:00",0,22,0,0
"2014-01-16 00:00:00",2,18,0,11
"2014-01-17 00:00:00",0,12,0,0
"2014-01-18 00:00:00",1,16,0,20
"2014-01-19 00:00:00",0,12,0,0
"2014-01-20 00:00:00",3,16,0,9
"2014-01-21 00:00:00",0,12,0,0
"2014-01-22 00:00:00",5,14,0,9
"2014-01-23 00:00:00",0,15,0,0
"2014-01-24 00:00:00",1,9,0,11
"2014-01-25 00:00:00",0,8,0,0
"2014-01-26 00:00:00",0,8,0,2
"2014-01-27 00:00:00",0,13,0,0
"2014-01-28 00:00:00",4,15,0,19
"2014-01-29 00:00:00",0,14,0,0
"2014-01-30 00:00:00",1,9,0,20
"2014-01-31 00:00:00",0,9,0,0
"2014-02-01 00:00:00",5,9,0,10
"2014-02-02 00:00:00",0,11,0,0
"2014-02-03 00:00:00",3,8,0,11
"2014-02-04 00:00:00",0,14,0,0
"2014-02-05 00:00:00",2,19,0,12
"2014-02-06 00:00:00",0,14,0,0
"2014-02-07 00:00:00",2,12,0,8
"2014-02-08 00:00:00",0,15,0,0
"2014-02-09 00:00:00",3,16,0,13
"2014-02-10 00:00:00",0,13,0,0
"2014-02-11 00:00:00",15,12,0,21
"2014-02-12 00:00:00",0,8,0,0
"2014-02-13 00:00:00",0,10,1,23
"2014-02-14 00:00:00",0,9,0,0
"2014-02-15 00:00:00",3,11,0,15
"2014-02-16 00:00:00",0,9,0,0
"2014-02-17 00:00:00",7,8,0,11
"2014-02-18 00:00:00",0,21,0,0
"2014-02-19 00:00:00",3,12,0,13
"2014-02-20 00:00:00",0,11,0,0
"2014-02-21 00:00:00",2,7,0,10
"2014-02-22 00:00:00",0,9,0,0
"2014-02-23 00:00:00",13,10,0,10
"2014-02-24 00:00:00",0,11,0,0
"2014-02-25 00:00:00",1,10,0,8
"2014-02-26 00:00:00",0,15,0,0
"2014-02-27 00:00:00",3,10,0,8
"2014-02-28 00:00:00",0,9,0,0
"2014-03-01 00:00:00",1,14,0,15
"2014-03-02 00:00:00",0,15,0,0
"2014-03-03 00:00:00",1,6,0,11
"2014-03-04 00:00:00",0,14,0,0
"2014-03-05 00:00:00",1,13,0,14
"2014-03-06 00:00:00",0,15,0,0
"2014-03-07 00:00:00",2,8,0,9
"2014-03-08 00:00:00",0,15,0,0
"2014-03-09 00:00:00",4,12,0,5
"2014-03-10 00:00:00",0,15,0,0
"2014-03-11 00:00:00",4,18,0,3
"2014-03-12 00:00:00",0,16,0,0
"2014-03-13 00:00:00",7,12,0,11
"2014-03-14 00:00:00",0,17,0,0
"2014-03-15 00:00:00",1,29,0,8
"2014-03-16 00:00:00",0,22,0,0
"2014-03-17 00:00:00",3,10,0,7
"2014-03-18 00:00:00",0,23,0,0
"2014-03-19 00:00:00",2,10,0,9
"2014-03-20 00:00:00",0,13,0,0
"2014-03-21 00:00:00",0,14,0,14
"2014-03-22 00:00:00",0,17,0,0
"2014-03-23 00:00:00",17,22,0,10
"2014-03-24 00:00:00",0,18,0,0
"2014-03-25 00:00:00",4,17,0,9
"2014-03-26 00:00:00",0,12,0,0
"2014-03-27 00:00:00",2,19,0,10
"2014-03-28 00:00:00",0,22,0,0
"2014-03-29 00:00:00",2,22,0,14
"2014-03-30 00:00:00",0,240,0,0
"2014-03-31 00:00:00",1,114,0,5
"2014-04-01 00:00:00",0,42,0,0
"2014-04-02 00:00:00",2,20,0,4
"2014-04-03 00:00:00",0,27,0,0
"2014-04-04 00:00:00",4,18,0,14
"2014-04-05 00:00:00",0,19,0,0
"2014-04-06 00:00:00",4,11,0,11
"2014-04-07 00:00:00",0,20,0,0
"2014-04-08 00:00:00",2,13,0,12
"2014-04-09 00:00:00",0,17,0,0
"2014-04-10 00:00:00",1,24,0,14
"2014-04-11 00:00:00",0,18,0,0
"2014-04-12 00:00:00",1,11,0,11
"2014-04-13 00:00:00",0,21,0,0
"2014-04-14 00:00:00",3,14,0,12
"2014-04-15 00:00:00",0,21,0,0
"2014-04-16 00:00:00",5,13,0,12
"2014-04-17 00:00:00",0,20,0,0
"2014-04-18 00:00:00",0,16,0,9
"2014-04-19 00:00:00",0,23,0,0
"2014-04-20 00:00:00",2,20,0,14
"2014-04-21 00:00:00",0,13,0,0
"2014-04-22 00:00:00",2,12,0,15
"2014-04-23 00:00:00",0,12,0,0
"2014-04-24 00:00:00",6,14,0,12
"2014-04-25 00:00:00",0,12,0,0
"2014-04-26 00:00:00",1,17,0,13
"2014-04-27 00:00:00",0,17,0,0
"2014-04-28 00:00:00",1,22,0,7
"2014-04-29 00:00:00",0,24,0,0
"2014-04-30 00:00:00",7,15,0,14
"2014-05-01 00:00:00",0,8,0,0
"2014-05-02 00:00:00",3,8,0,9
"2014-05-03 00:00:00",0,20,0,0
"2014-05-04 00:00:00",4,17,0,6
"2014-05-05 00:00:00",0,14,0,0
"2014-05-06 00:00:00",3,13,0,6
"2014-05-07 00:00:00",0,15,0,0
"2014-05-08 00:00:00",6,20,0,14
"2014-05-09 00:00:00",0,19,0,0
"2014-05-10 00:00:00",1,11,0,11
"2014-05-11 00:00:00",0,11,0,0
"2014-05-12 00:00:00",2,13,0,20
"2014-05-13 00:00:00",0,12,0,0
"2014-05-14 00:00:00",1,26,0,17
"2014-05-15 00:00:00",0,13,0,0
"2014-05-16 00:00:00",1,14,0,16
"2014-05-17 00:00:00",0,22,0,0
"2014-05-18 00:00:00",4,20,0,12
"2014-05-19 00:00:00",0,13,0,0
"2014-05-20 00:00:00",1,12,1,12
"2014-05-21 00:00:00",0,6,0,0
"2014-05-22 00:00:00",4,15,0,19
"2014-05-23 00:00:00",0,10,0,0
"2014-05-24 00:00:00",3,12,0,9
"2014-05-25 00:00:00",0,21,0,0
"2014-05-26 00:00:00",4,12,0,13
"2014-05-27 00:00:00",0,12,0,0
"2014-05-28 00:00:00",4,12,0,14
"2014-05-29 00:00:00",0,18,0,0
"2014-05-30 00:00:00",2,21,0,16
"2014-05-31 00:00:00",0,21,0,0
"2014-06-01 00:00:00",1,14,0,14
"2014-06-02 00:00:00",0,15,0,0
"2014-06-03 00:00:00",2,15,0,22
"2014-06-04 00:00:00",0,20,0,0
"2014-06-05 00:00:00",0,14,0,11
"2014-06-06 00:00:00",0,26,0,0
"2014-06-07 00:00:00",2,20,0,12
"2014-06-08 00:00:00",0,25,0,0
"2014-06-09 00:00:00",5,17,0,16
"2014-06-10 00:00:00",0,40,0,0
"2014-06-11 00:00:00",4,19,0,19
"2014-06-12 00:00:00",0,15,0,0
"2014-06-13 00:00:00",3,137,0,13
"2014-06-14 00:00:00",0,323,0,0
"2014-06-15 00:00:00",3,138,0,15
"2014-06-16 00:00:00",0,50,0,0
"2014-06-17 00:00:00",2,27,0,16
"2014-06-18 00:00:00",0,16,0,0
"2014-06-19 00:00:00",1,15,0,16
"2014-06-20 00:00:00",0,25,0,0
"2014-06-21 00:00:00",0,9,0,14
"2014-06-22 00:00:00",0,19,0,0
"2014-06-23 00:00:00",5,12,0,11
"2014-06-24 00:00:00",0,32,0,0
"2014-06-25 00:00:00",4,30,0,14
"2014-06-26 00:00:00",0,30,0,0
"2014-06-27 00:00:00",0,35,0,8
"2014-06-28 00:00:00",0,25,0,0
"2014-06-29 00:00:00",5,37,0,18
"2014-06-30 00:00:00",0,57,0,0
"2014-07-01 00:00:00",2,66,0,18
"2014-07-02 00:00:00",0,92,0,0
"2014-07-03 00:00:00",1,111,0,10
"2014-07-04 00:00:00",0,174,0,0
"2014-07-05 00:00:00",3,101,0,18
"2014-07-06 00:00:00",0,55,0,0
"2014-07-07 00:00:00",0,91,0,7
"2014-07-08 00:00:00",0,72,0,0
"2014-07-09 00:00:00",4,538,0,9
"2014-07-10 00:00:00",0,236,0,0
"2014-07-11 00:00:00",3,141,0,15
"2014-07-12 00:00:00",0,104,0,0
"2014-07-13 00:00:00",1,65,0,9
"2014-07-14 00:00:00",0,203,0,0
"2014-07-15 00:00:00",8,82,0,9
"2014-07-16 00:00:00",0,75,0,0
"2014-07-17 00:00:00",2,59,0,12
"2014-07-18 00:00:00",0,75,0,0
"2014-07-19 00:00:00",4,51,0,14
"2014-07-20 00:00:00",0,47,0,0
"2014-07-21 00:00:00",2,61,0,10
"2014-07-22 00:00:00",0,39,0,0
"2014-07-23 00:00:00",3,42,0,18
"2014-07-24 00:00:00",0,92,0,0
"2014-07-25 00:00:00",3,75,0,19
"2014-07-26 00:00:00",0,94,0,0
"2014-07-27 00:00:00",2,110,0,14
"2014-07-28 00:00:00",0,63,0,0
"2014-07-29 00:00:00",1,34,0,17
"2014-07-30 00:00:00",0,25,0,0
"2014-07-31 00:00:00",7,29,0,9
"2014-08-01 00:00:00",0,39,0,0
"2014-08-02 00:00:00",4,19,0,16
"2014-08-03 00:00:00",0,25,0,0
"2014-08-04 00:00:00",1,10,0,21
"2014-08-05 00:00:00",0,36,0,0
"2014-08-06 00:00:00",1,24,0,14
"2014-08-07 00:00:00",0,10,0,0
"2014-08-08 00:00:00",2,16,0,23
"2014-08-09 00:00:00",0,16,0,0
"2014-08-10 00:00:00",1,14,0,14
"2014-08-11 00:00:00",0,10,0,0
"2014-08-12 00:00:00",4,13,0,14
"2014-08-13 00:00:00",0,16,0,0
"2014-08-14 00:00:00",3,13,0,15
"2014-08-15 00:00:00",0,14,0,0
"2014-08-16 00:00:00",2,13,0,17
"2014-08-17 00:00:00",0,15,0,0
"2014-08-18 00:00:00",1,12,0,23
"2014-08-19 00:00:00",0,27,0,0
"2014-08-20 00:00:00",1,19,0,17
"2014-08-21 00:00:00",0,20,0,0
"2014-08-22 00:00:00",2,16,0,24
"2014-08-23 00:00:00",0,18,0,0
"2014-08-24 00:00:00",5,9,0,18
"2014-08-25 00:00:00",0,14,0,0
"2014-08-26 00:00:00",7,15,0,18
"2014-08-27 00:00:00",0,12,0,0
"2014-08-28 00:00:00",2,9,0,23
"2014-08-29 00:00:00",0,15,0,0
"2014-08-30 00:00:00",3,14,0,31
"2014-08-31 00:00:00",0,14,0,0
"2014-09-01 00:00:00",1,10,0,12
"2014-09-02 00:00:00",0,12,0,0
"2014-09-03 00:00:00",9,13,0,11
"2014-09-04 00:00:00",0,15,0,0
"2014-09-05 00:00:00",2,11,0,17
"2014-09-06 00:00:00",0,17,0,0
"2014-09-07 00:00:00",1,8,0,14
"2014-09-08 00:00:00",0,16,0,0
"2014-09-09 00:00:00",0,18,0,23
"2014-09-10 00:00:00",0,17,0,0
"2014-09-11 00:00:00",6,23,0,32
"2014-09-12 00:00:00",0,26,0,0
"2014-09-13 00:00:00",4,14,0,39
"2014-09-14 00:00:00",0,18,0,0
"2014-09-15 00:00:00",4,20,0,48
"2014-09-16 00:00:00",0,15,0,0
"2014-09-17 00:00:00",2,16,0,24
"2014-09-18 00:00:00",0,9,0,0
"2014-09-19 00:00:00",3,19,0,29
"2014-09-20 00:00:00",0,14,0,0
"2014-09-21 00:00:00",5,12,0,20
"2014-09-22 00:00:00",0,14,0,0
"2014-09-23 00:00:00",9,16,0,18
"2014-09-24 00:00:00",0,25,0,0
"2014-09-25 00:00:00",3,19,0,17
"2014-09-26 00:00:00",0,11,0,0
"2014-09-27 00:00:00",2,10,0,26
"2014-09-28 00:00:00",0,18,0,0
"2014-09-29 00:00:00",3,9,0,26
"2014-09-30 00:00:00",0,10,0,0
"2014-10-01 00:00:00",3,13,0,28
"2014-10-02 00:00:00",0,14,0,0
"2014-10-03 00:00:00",3,26,0,43
"2014-10-04 00:00:00",0,6,0,0
"2014-10-05 00:00:00",1,14,0,8
"2014-10-06 00:00:00",0,10,0,0
"2014-10-07 00:00:00",6,6,0,25
"2014-10-08 00:00:00",0,41,0,0
"2014-10-09 00:00:00",2,38,0,48
"2014-10-10 00:00:00",0,13,0,0
"2014-10-11 00:00:00",4,3,0,89
"2014-10-12 00:00:00",0,10,0,0
"2014-10-13 00:00:00",5,16,0,51
"2014-10-14 00:00:00",0,8,0,0
"2014-10-15 00:00:00",4,7,0,44
"2014-10-16 00:00:00",0,12,0,0
"2014-10-17 00:00:00",6,10,0,27
"2014-10-18 00:00:00",0,8,0,0
"2014-10-19 00:00:00",2,4,0,15
"2014-10-20 00:00:00",0,7,0,0
"2014-10-21 00:00:00",4,8,0,20
"2014-10-22 00:00:00",0,5,0,0
"2014-10-23 00:00:00",1,10,0,19
"2014-10-24 00:00:00",0,16,0,0
"2014-10-25 00:00:00",5,13,0,26
"2014-10-26 00:00:00",0,10,0,0
"2014-10-27 00:00:00",6,11,1,24
"2014-10-28 00:00:00",0,13,0,0
"2014-10-29 00:00:00",5,7,0,23
"2014-10-30 00:00:00",0,16,0,0
"2014-10-31 00:00:00",5,9,0,24
"2014-11-01 00:00:00",0,5,0,0
"2014-11-02 00:00:00",4,4,0,28
"2014-11-03 00:00:00",0,16,0,0
"2014-11-04 00:00:00",5,13,0,27
"2014-11-05 00:00:00",0,12,0,0
"2014-11-06 00:00:00",8,10,0,27
"2014-11-07 00:00:00",0,11,0,0
"2014-11-08 00:00:00",13,11,0,20
"2014-11-09 00:00:00",0,13,0,0
"2014-11-10 00:00:00",8,11,0,13
"2014-11-11 00:00:00",0,8,0,0
"2014-11-12 00:00:00",9,10,0,25
"2014-11-13 00:00:00",0,9,0,0
"2014-11-14 00:00:00",6,8,0,24
"2014-11-15 00:00:00",0,10,0,0
"2014-11-16 00:00:00",9,5,0,21
"2014-11-17 00:00:00",0,4,0,0
"2014-11-18 00:00:00",7,3,0,25
"2014-11-19 00:00:00",0,14,0,0
"2014-11-20 00:00:00",6,9,0,15
"2014-11-21 00:00:00",0,13,0,0
"2014-11-22 00:00:00",3,12,0,15
"2014-11-23 00:00:00",0,10,0,0
"2014-11-24 00:00:00",7,9,0,17
"2014-11-25 00:00:00",0,11,0,0
"2014-11-26 00:00:00",7,6,0,16
"2014-11-27 00:00:00",0,8,0,0
"2014-11-28 00:00:00",4,7,0,23
"2014-11-29 00:00:00",0,8,0,0
"2014-11-30 00:00:00",7,6,0,19
"2014-12-01 00:00:00",0,9,0,0
"2014-12-02 00:00:00",2,9,0,13
"2014-12-03 00:00:00",0,10,0,0
"2014-12-04 00:00:00",11,6,0,14
