,Date,Joaquim Agostinho,Connie Meijer,Fabio Casartelli,Manuel Sanroma,Saúl Morales,Nicole Reinhart,Andrey Kivilev,Alessio Galletti,Isaac Gálvez,Bruno Neves,Wouter Weylandt,Junior Heffernan,Annefleur Kalvenhaar,Antoine Demoitié,Daan Myngheer,Gijs Verdick,Bahman Golbarnezhad,Mike Hall (cyclist),Michael Goolaerts,Robbert de Greef,Bjorg Lambrecht,Suleiman Kangangi,Gino Mäder,Antonio Martín,Néstor Mora,Hernán Patiño,Ricardo Otxoa,Lauri Aus,Amy Gillett,Frederiek Nolf,Zinaida Stahurskaya,Jure Robič,Carla Swart,Carly Hibberd,Víctor Cabedo,Iñaki Lejarreta,Burry Stander,Amy Dombroski,Kristof Goddaert,Kelly McGarry,Michele Scarponi,Jason Lowndes,Desiet Kidane,Marc Demeyer,Bert Oosterbosch,Stive Vermaut,Rob Goris,Joachim Halupczok,Vicente López Carril,Lieuwe Westra,Kelly Catlin,Chris Anker Sørensen,Davide Rebellin,Patricia Pepper,Adrián Babič,Germán Chaves,Tijl De Decker,Ethan Boyes,Arturo Grávalos,Tom Simpson,Juan Manuel Santisteban,Jean-Pierre Monseré,Stan Ockers,Richard Depoorter,Francisco Cepeda (cyclist),Ottavio Bottecchia
4343,2019-11-22,17,2,16,1,2,4,2,0,0,2,5,1,0,0,3,2,8,113,8,1,11,0,0,1,0,0,1,5,4,0,3,5,4,4,1,0,7,5,21,44,13,14,1,3,0,1,2,1,1,3,43,2,20,0.0,0.0,0.0,0.0,0.0,0.0,35,1,5,2,2,0,14
4344,2019-11-23,7,3,16,4,3,5,3,2,3,2,9,0,1,1,1,2,5,61,12,3,8,0,3,7,1,0,0,6,3,1,1,4,6,2,0,3,5,3,4,31,17,7,1,10,3,1,0,2,2,1,47,4,5,0.0,0.0,0.0,0.0,0.0,0.0,38,2,5,5,4,6,9
4345,2019-11-24,5,0,11,0,1,4,1,0,1,2,14,1,1,2,2,1,10,72,8,2,9,0,1,1,1,0,0,2,2,1,1,8,3,3,0,2,2,2,1,35,14,11,0,4,0,0,1,0,0,2,27,3,11,0.0,0.0,0.0,0.0,0.0,0.0,42,0,2,7,0,1,15
4346,2019-11-25,4,4,23,0,1,11,2,4,5,1,9,2,2,3,1,1,10,103,10,1,16,0,1,2,2,2,1,3,5,2,2,10,5,4,0,2,2,0,0,41,16,10,0,5,1,13,0,0,2,1,51,3,9,0.0,0.0,0.0,0.0,0.0,0.0,62,1,3,5,0,2,12
4347,2019-11-26,14,2,16,1,1,4,1,1,53,0,8,2,1,6,2,1,17,99,5,2,13,1,0,3,1,0,2,4,4,1,0,6,2,0,2,0,4,8,4,36,12,7,1,4,1,1,0,2,1,2,42,3,38,0.0,0.0,0.0,0.0,0.0,0.0,41,1,3,4,0,0,9
4348,2019-11-27,5,1,15,2,5,8,8,2,5,1,7,3,2,1,0,0,13,67,16,4,20,1,2,6,2,1,1,4,6,2,2,5,7,1,0,1,5,0,2,16,23,5,0,4,3,1,3,2,1,0,38,3,14,0.0,0.0,0.0,0.0,0.0,0.0,52,1,3,7,1,2,14
4349,2019-11-28,9,0,20,0,0,3,5,0,3,0,11,2,0,2,1,0,8,63,3,3,8,0,2,2,0,0,0,0,2,0,1,4,2,0,1,1,22,6,0,34,21,1,0,1,2,1,1,4,4,2,45,4,12,0.0,0.0,0.0,0.0,0.0,0.0,44,0,10,6,2,2,8
4350,2019-11-29,8,0,14,1,1,3,6,0,3,1,8,3,1,0,0,2,3,51,11,1,19,0,2,3,0,0,1,3,8,0,0,2,2,1,1,2,3,2,1,34,12,0,1,6,0,0,0,2,1,1,37,3,9,0.0,0.0,0.0,0.0,0.0,0.0,61,2,7,7,3,3,14
4351,2019-11-30,7,0,83,1,2,7,5,1,3,0,7,2,2,4,1,0,4,36,6,3,5,0,1,3,1,0,2,2,4,1,1,2,0,0,0,0,1,2,3,24,11,3,0,4,1,2,2,1,1,3,30,4,11,0.0,0.0,0.0,0.0,0.0,0.0,81,0,2,6,3,1,4
4352,2019-12-01,8,1,52,1,2,4,7,3,3,1,12,3,1,3,3,2,10,53,10,8,14,0,2,1,0,0,1,4,7,5,1,3,4,2,0,4,4,4,1,18,11,1,0,2,0,0,1,0,1,1,38,2,31,0.0,0.0,0.0,0.0,0.0,0.0,48,2,3,6,2,5,9
4353,2019-12-02,7,0,27,1,3,5,5,1,1,0,3,3,1,2,0,1,14,46,6,2,15,1,2,2,0,0,1,1,6,1,0,2,5,0,0,2,2,1,0,32,23,1,0,0,3,0,0,0,4,0,50,1,24,0.0,0.0,0.0,0.0,0.0,0.0,42,0,3,2,0,2,15
4354,2019-12-03,6,0,20,1,2,4,6,2,2,0,8,0,0,0,2,2,12,35,7,1,24,0,1,2,1,1,3,2,4,0,1,4,4,1,1,1,6,5,0,24,15,2,0,4,3,0,1,4,0,1,49,3,15,0.0,0.0,0.0,0.0,0.0,0.0,38,0,3,3,0,2,12
4355,2019-12-04,7,0,12,5,6,1,3,1,2,2,4,0,0,1,1,0,12,37,8,1,36,0,0,4,0,0,0,7,2,0,1,7,8,1,1,0,5,4,1,27,15,5,0,9,4,2,0,4,1,3,66,1,6,0.0,0.0,0.0,0.0,0.0,0.0,51,2,4,6,1,3,17
4356,2019-12-05,8,2,20,2,3,4,2,0,4,2,5,1,1,3,3,2,10,30,10,3,20,1,2,4,0,1,0,2,3,3,0,5,5,0,1,0,4,2,1,10,9,7,0,3,2,1,1,3,0,1,66,3,9,0.0,0.0,0.0,0.0,0.0,0.0,48,1,2,3,1,2,14
4357,2019-12-06,6,1,14,0,0,1,6,0,4,0,5,2,1,0,1,1,9,29,5,0,10,2,0,4,0,0,1,3,1,0,0,6,1,1,0,1,2,1,2,16,5,1,0,1,1,1,0,2,1,3,44,2,9,0.0,0.0,0.0,0.0,0.0,0.0,33,0,6,8,0,3,5
4358,2019-12-07,5,2,22,1,5,3,6,1,5,3,5,1,5,1,1,3,16,28,0,2,10,2,0,4,0,0,2,4,5,2,0,0,3,0,2,1,4,2,0,22,5,1,2,1,0,0,0,1,11,0,39,6,9,0.0,0.0,0.0,0.0,0.0,0.0,41,1,9,6,1,4,8
4359,2019-12-08,8,0,14,1,1,13,3,2,3,3,7,0,0,0,1,0,13,23,6,3,4,0,4,5,0,0,0,1,2,1,0,2,3,0,0,0,1,3,1,21,8,0,0,2,8,0,0,1,1,1,41,4,5,0.0,0.0,0.0,0.0,0.0,0.0,47,0,7,5,0,0,7
4360,2019-12-09,6,0,21,0,2,3,5,1,4,0,8,1,1,4,1,0,9,45,9,3,16,2,1,1,1,1,0,3,3,0,1,4,2,0,0,1,5,3,2,22,16,4,1,1,11,1,1,1,0,0,55,3,13,0.0,0.0,0.0,0.0,0.0,0.0,60,0,5,8,2,3,9
4361,2019-12-10,5,2,19,0,0,3,2,0,1,0,3,3,1,6,3,2,33,40,7,3,16,0,1,2,0,0,4,2,5,1,2,8,1,1,3,0,1,1,1,26,15,0,0,6,4,0,0,2,0,1,60,5,6,0.0,0.0,0.0,0.0,0.0,0.0,38,0,7,5,1,1,7
4362,2019-12-11,7,1,11,1,1,7,5,1,5,2,9,2,1,2,1,0,23,21,2,3,19,0,2,1,1,0,3,4,6,0,2,6,1,0,1,1,1,1,2,16,6,1,0,3,3,0,0,2,2,3,51,4,9,0.0,0.0,0.0,0.0,0.0,0.0,51,1,3,4,2,3,13
4363,2019-12-12,9,0,15,3,3,3,3,1,2,0,4,1,0,2,0,0,28,16,3,2,19,0,1,4,2,1,1,1,0,0,0,6,1,1,1,2,19,1,0,24,16,2,0,3,1,0,1,3,1,2,48,0,4,0.0,0.0,0.0,0.0,0.0,0.0,41,0,4,3,1,1,8
4364,2019-12-13,6,3,15,1,2,3,3,1,3,1,5,4,0,3,1,0,30,12,3,0,15,1,1,1,2,0,1,3,8,0,0,5,3,0,0,0,2,0,0,21,11,2,0,1,2,1,0,4,0,1,35,3,8,0.0,0.0,0.0,0.0,0.0,0.0,24,0,3,4,3,3,5
4365,2019-12-14,8,0,21,1,1,0,4,1,3,1,7,6,1,0,2,1,25,12,5,2,8,0,0,1,0,0,1,1,3,1,1,6,1,1,0,0,6,2,3,16,19,4,2,2,0,0,0,3,0,0,31,3,5,0.0,0.0,0.0,0.0,0.0,0.0,36,1,4,8,1,0,11
4366,2019-12-15,4,2,12,0,4,4,3,7,4,0,7,1,1,1,0,0,18,19,5,1,12,1,0,2,1,0,0,3,3,0,0,6,6,2,0,2,16,1,2,18,19,3,0,3,0,0,1,1,0,1,41,5,5,0.0,0.0,0.0,0.0,0.0,0.0,58,0,3,5,1,3,11
4367,2019-12-16,8,1,19,0,0,3,3,1,2,1,9,1,3,4,4,0,13,31,8,3,12,0,2,3,0,0,0,3,3,1,0,4,5,0,3,5,3,2,5,19,13,0,0,2,3,1,0,4,1,1,53,2,10,0.0,0.0,0.0,0.0,0.0,0.0,56,2,7,5,1,4,4
4368,2019-12-17,5,0,21,0,1,2,2,0,3,0,1,1,0,1,1,2,9,25,2,1,14,1,1,2,2,2,2,1,3,1,0,1,4,1,0,3,3,2,2,26,7,5,0,1,2,0,0,4,0,2,49,1,3,0.0,0.0,0.0,0.0,0.0,0.0,39,1,3,1,0,0,18
4369,2019-12-18,9,1,15,0,1,2,3,0,4,0,5,1,1,1,0,3,17,18,11,4,16,0,2,3,2,0,0,5,1,0,1,2,5,0,1,1,4,1,0,56,14,2,0,4,4,0,0,0,0,1,72,3,12,0.0,0.0,0.0,0.0,0.0,0.0,48,0,7,7,2,2,9
4370,2019-12-19,4,1,17,2,5,3,4,0,1,0,9,2,0,0,0,0,7,30,3,4,15,0,3,0,4,0,2,2,3,1,0,2,0,0,5,3,2,1,1,33,13,1,0,3,1,0,0,0,1,1,33,2,12,0.0,0.0,0.0,0.0,0.0,0.0,31,1,4,3,1,2,7
4371,2019-12-20,4,1,8,3,4,5,3,1,2,0,8,2,0,4,1,0,8,17,4,4,12,2,1,5,0,1,0,2,4,0,1,3,2,0,0,0,0,2,1,25,9,2,0,2,4,0,0,2,2,1,46,3,7,0.0,0.0,0.0,0.0,0.0,0.0,31,0,2,5,1,1,9
4372,2019-12-21,4,0,12,1,1,5,4,0,0,2,5,2,1,3,1,0,7,21,2,0,11,2,1,1,0,0,1,3,2,1,1,3,4,1,0,2,5,2,5,38,8,3,1,1,1,1,1,0,0,0,32,5,7,0.0,0.0,0.0,0.0,0.0,0.0,24,2,3,5,0,2,5
4373,2019-12-22,8,0,17,0,0,8,5,1,2,2,13,1,0,1,1,2,8,22,3,3,13,0,1,5,2,0,1,3,3,1,1,5,1,0,1,1,4,4,3,51,12,1,0,5,3,0,0,1,0,1,33,4,7,0.0,0.0,0.0,0.0,0.0,0.0,28,0,3,7,1,3,6
4374,2019-12-23,9,0,13,1,3,5,7,1,1,2,5,0,1,3,1,0,7,24,5,3,16,0,2,2,0,0,1,2,2,1,0,5,3,0,0,1,2,0,0,72,7,3,0,3,3,1,3,1,3,1,41,4,3,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,3,1,0,5
4375,2019-12-24,6,1,24,1,1,5,3,1,1,1,5,1,2,2,2,1,10,25,6,2,13,0,0,5,2,3,1,2,5,3,1,2,2,3,2,2,4,2,1,26,4,1,0,1,1,1,0,4,0,3,28,0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,1,5,4,1,1,13
4376,2019-12-25,5,0,11,0,0,3,0,2,1,0,6,0,0,0,1,0,6,9,4,6,10,0,1,3,0,0,0,5,1,2,4,2,5,3,1,1,0,1,2,13,4,1,0,4,3,4,1,0,0,5,38,5,6,0.0,0.0,0.0,0.0,0.0,0.0,25,0,4,5,2,1,5
4377,2019-12-26,13,2,12,2,3,2,6,2,2,1,3,3,2,3,2,3,8,21,5,2,8,1,2,2,0,0,3,3,3,1,1,7,1,0,0,2,5,1,2,23,7,2,1,3,2,2,0,1,0,0,71,2,12,0.0,0.0,0.0,0.0,0.0,0.0,39,0,4,6,4,4,6
4378,2019-12-27,6,0,21,1,3,3,6,2,5,0,5,0,2,1,1,0,7,25,6,2,19,2,1,3,9,0,1,4,2,0,1,3,0,3,1,2,6,1,1,17,10,2,1,5,4,0,1,1,1,0,130,2,11,0.0,0.0,0.0,0.0,0.0,0.0,26,3,2,4,1,1,4
4379,2019-12-28,6,1,15,2,2,1,2,0,3,0,9,3,2,2,2,1,9,13,4,1,11,0,0,1,1,0,2,1,3,0,0,9,4,0,0,0,7,2,3,27,8,0,0,4,1,3,0,3,1,2,61,2,11,0.0,0.0,0.0,0.0,0.0,0.0,18,0,4,2,0,0,8
4380,2019-12-29,3,0,16,1,0,5,5,2,3,2,9,2,3,2,3,1,12,19,9,6,22,0,1,1,1,1,0,2,2,1,0,9,0,0,1,1,0,1,1,27,9,2,0,3,3,5,0,7,1,3,132,3,7,0.0,0.0,0.0,0.0,0.0,0.0,22,0,6,6,2,5,9
4381,2019-12-30,19,2,14,0,0,4,5,1,1,1,6,2,3,1,4,4,14,26,5,4,37,0,2,3,0,0,2,0,4,0,0,1,0,1,0,2,6,1,1,25,5,2,0,1,3,0,1,1,0,0,304,3,6,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,2,1,2,10
4382,2019-12-31,8,1,5,0,0,7,3,0,4,0,3,1,1,2,1,1,5,22,4,2,20,0,2,6,1,0,4,2,3,2,1,3,0,1,0,0,0,3,0,27,3,0,1,2,2,1,1,2,1,0,165,8,6,0.0,0.0,0.0,0.0,0.0,0.0,28,2,4,3,1,2,6
4383,2020-01-01,6,0,9,0,0,2,2,0,1,0,5,1,1,1,1,1,7,30,8,3,27,1,0,2,0,0,1,63,1,3,1,10,3,2,1,1,3,0,1,11,6,2,1,3,1,1,0,1,1,1,69,2,3,0.0,0.0,0.0,0.0,0.0,0.0,38,1,3,4,0,1,2
4384,2020-01-02,2,0,15,1,3,7,5,1,1,0,6,1,0,1,0,0,17,40,7,3,21,0,1,2,0,0,0,5,6,0,0,6,2,2,0,0,5,3,2,17,18,15,0,1,1,0,0,2,1,3,54,8,27,0.0,0.0,0.0,0.0,0.0,0.0,42,0,2,3,1,2,10
4385,2020-01-03,8,0,18,1,1,6,3,2,2,1,9,2,2,1,1,0,7,32,5,4,23,1,8,1,0,1,0,4,7,2,0,14,2,0,1,0,27,0,3,19,16,3,1,2,2,2,1,1,0,0,59,9,22,0.0,0.0,0.0,0.0,0.0,0.0,31,0,10,2,3,1,8
4386,2020-01-04,5,1,15,2,0,6,5,0,1,0,4,1,1,2,0,0,8,16,3,3,14,0,7,4,0,0,0,1,5,0,1,9,1,3,0,2,7,3,1,31,18,1,2,4,3,0,1,2,0,3,34,7,11,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,5,0,0,6
4387,2020-01-05,8,1,25,0,1,1,5,0,4,1,3,1,0,4,0,2,10,21,5,2,13,0,2,2,0,0,1,6,4,0,0,10,1,0,1,1,2,1,0,28,10,4,0,4,5,1,0,0,0,1,32,1,4,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0,0,0,5,9
4388,2020-01-06,6,0,19,0,0,4,5,0,2,2,6,2,2,3,1,1,17,26,8,3,14,0,1,7,1,0,0,10,3,3,0,10,3,2,1,4,3,4,3,23,9,2,0,4,2,3,0,3,2,2,40,4,10,0.0,0.0,0.0,0.0,0.0,0.0,49,1,2,3,0,2,11
4389,2020-01-07,19,0,14,0,0,2,3,0,2,0,15,4,1,1,1,0,16,27,10,5,26,1,8,5,0,0,0,2,9,1,1,3,5,0,0,0,8,2,0,21,18,1,0,4,5,3,0,3,1,1,57,8,7,0.0,0.0,0.0,0.0,0.0,0.0,44,1,8,10,2,4,13
4390,2020-01-08,6,1,23,0,0,2,6,1,5,0,7,0,2,1,1,0,12,24,8,3,17,1,6,5,2,0,0,1,10,1,3,6,1,3,1,2,5,0,4,25,6,3,0,7,4,0,0,1,0,1,50,6,9,0.0,0.0,0.0,0.0,0.0,0.0,45,0,4,8,0,0,11
4391,2020-01-09,7,0,16,5,1,12,6,4,6,2,19,1,3,7,4,2,15,25,5,1,22,0,10,3,2,0,2,4,14,3,1,2,1,6,0,1,4,4,2,80,9,7,0,5,3,2,2,1,1,1,36,6,6,0.0,0.0,0.0,0.0,0.0,0.0,49,4,3,7,5,1,11
4392,2020-01-10,2,1,22,4,1,7,7,1,3,0,3,1,3,1,0,0,9,29,6,2,16,0,2,2,1,1,1,0,6,3,1,3,1,1,3,0,3,1,0,58,11,0,0,3,4,1,0,2,6,1,46,3,8,0.0,0.0,0.0,0.0,0.0,0.0,33,0,1,5,0,3,7
4393,2020-01-11,13,0,14,2,7,6,4,0,4,0,8,0,1,0,0,2,11,17,3,3,11,3,5,1,2,2,3,5,8,0,4,4,1,2,1,2,7,2,1,11,11,2,2,2,2,2,0,0,0,1,32,6,8,0.0,0.0,0.0,0.0,0.0,0.0,31,0,3,5,2,2,7
4394,2020-01-12,15,0,13,1,1,3,2,0,1,2,2,2,1,1,0,0,12,20,5,2,26,0,1,1,0,0,0,1,2,1,1,6,1,1,3,0,8,1,1,26,7,4,0,2,3,0,1,0,1,0,40,3,9,0.0,0.0,0.0,0.0,0.0,0.0,33,0,2,3,0,3,10
4395,2020-01-13,13,4,30,2,1,6,5,0,2,1,12,2,1,3,0,1,25,40,7,6,22,1,2,1,0,0,1,2,5,1,0,2,2,1,0,2,5,2,1,31,20,2,0,4,7,0,1,4,1,1,46,4,14,0.0,0.0,0.0,0.0,0.0,0.0,45,0,7,2,3,3,12
4396,2020-01-14,15,1,19,1,0,1,4,2,5,0,14,4,3,2,1,1,15,30,10,5,12,0,3,5,1,0,1,8,7,3,3,2,3,0,1,0,6,3,1,34,12,3,0,3,3,0,0,2,3,0,31,6,9,0.0,0.0,0.0,0.0,0.0,0.0,48,1,10,10,2,3,15
4397,2020-01-15,8,3,22,1,4,5,6,1,1,2,11,3,1,5,2,2,12,28,7,0,7,2,1,5,0,1,2,2,4,1,1,12,2,0,0,0,3,1,3,26,10,3,0,2,0,0,1,2,0,1,55,6,7,0.0,0.0,0.0,0.0,0.0,0.0,45,2,6,2,0,4,4
4398,2020-01-16,4,0,13,0,0,4,3,1,0,0,4,3,1,4,0,0,8,25,10,2,15,1,1,1,2,1,0,2,4,0,1,2,2,1,0,2,2,4,1,25,5,0,1,2,1,1,1,1,1,1,32,3,6,0.0,0.0,0.0,0.0,0.0,0.0,42,1,4,2,0,2,10
4399,2020-01-17,5,1,18,3,0,2,2,0,0,1,7,1,1,4,0,3,14,25,5,2,7,2,4,4,0,1,2,1,19,1,2,3,0,1,0,5,0,3,2,30,9,4,1,0,1,1,0,3,2,3,36,3,10,0.0,0.0,0.0,0.0,0.0,0.0,37,0,6,6,1,1,7
4400,2020-01-18,7,0,19,1,1,8,1,1,5,0,10,6,1,1,0,1,15,20,11,4,13,0,2,3,0,0,3,2,6,0,0,10,3,0,1,0,4,2,0,24,9,1,0,2,5,1,2,0,0,0,40,7,8,0.0,0.0,0.0,0.0,0.0,0.0,30,0,8,4,3,2,11
4401,2020-01-19,11,0,12,1,1,13,3,1,1,3,9,1,1,3,1,1,24,35,3,3,19,0,1,4,0,0,0,3,6,0,1,5,7,0,0,2,11,1,1,41,7,1,0,2,1,1,0,0,0,0,40,6,3,0.0,0.0,0.0,0.0,0.0,0.0,69,1,2,8,2,2,5
4402,2020-01-20,11,4,13,2,2,15,3,2,3,2,9,2,3,3,2,2,14,36,12,2,14,0,1,5,1,1,3,2,7,1,1,5,3,1,0,2,5,3,5,35,6,1,0,1,6,0,0,3,1,4,45,4,6,0.0,0.0,0.0,0.0,0.0,0.0,43,1,6,3,3,4,1
4403,2020-01-21,7,0,21,0,1,3,3,1,3,1,10,2,2,2,2,1,12,22,8,1,19,0,0,5,1,2,1,11,7,0,1,4,3,0,1,0,2,1,1,32,7,2,1,3,5,2,1,4,0,2,41,5,10,0.0,0.0,0.0,0.0,0.0,0.0,37,0,13,3,1,4,7
4404,2020-01-22,6,2,21,0,3,10,4,0,4,0,8,4,0,1,0,1,11,21,6,2,12,0,1,7,0,0,0,3,10,2,1,3,3,1,3,1,6,1,1,22,5,4,2,3,1,0,0,0,0,1,51,6,5,0.0,0.0,0.0,0.0,0.0,0.0,42,1,3,16,0,2,4
4405,2020-01-23,12,1,15,0,0,4,6,2,5,3,11,4,3,3,3,4,17,19,3,5,16,0,6,2,0,0,3,1,4,3,2,3,1,0,0,1,5,3,2,33,11,3,2,3,3,0,1,4,0,0,37,2,9,0.0,0.0,0.0,0.0,0.0,0.0,36,4,3,2,3,2,11
4406,2020-01-24,12,1,17,1,4,2,3,0,7,1,13,2,3,6,1,0,11,29,7,3,12,1,3,7,1,1,0,11,8,0,1,5,5,1,0,2,8,2,1,31,19,8,0,3,6,1,0,4,1,4,51,4,11,0.0,0.0,0.0,0.0,0.0,0.0,37,2,3,9,1,1,17
4407,2020-01-25,4,1,18,3,1,2,1,1,2,2,4,0,1,4,2,2,8,14,11,3,8,0,1,1,0,1,1,4,3,1,0,5,0,2,2,0,1,3,0,23,9,1,1,7,3,2,0,2,1,4,40,4,2,0.0,0.0,0.0,0.0,0.0,0.0,36,0,4,2,1,1,6
4408,2020-01-26,10,0,15,1,1,6,5,0,3,0,6,0,2,1,0,2,8,19,11,1,20,2,2,2,1,2,0,3,0,0,0,2,1,0,2,0,5,4,1,28,14,4,0,0,2,1,0,0,2,0,34,5,6,0.0,0.0,0.0,0.0,0.0,0.0,20,1,3,7,0,0,12
4409,2020-01-27,7,1,30,0,1,4,1,0,4,0,18,0,2,3,4,0,14,33,10,2,21,1,0,2,0,0,3,2,3,3,1,3,1,1,2,0,5,1,2,29,21,2,0,6,2,2,1,0,1,2,55,3,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0,2,4,3,4,11
4410,2020-01-28,11,1,18,2,0,7,4,2,1,0,10,1,1,3,2,2,25,32,13,4,23,0,2,2,0,0,0,5,5,1,2,11,2,0,1,3,6,1,2,58,6,1,0,4,0,0,0,1,2,0,86,3,4,0.0,0.0,0.0,0.0,0.0,0.0,43,0,6,1,1,0,16
4411,2020-01-29,6,0,18,0,2,2,3,1,1,0,15,0,0,1,3,0,9,44,9,7,6,0,0,4,2,0,2,2,1,0,2,5,3,0,0,1,4,2,1,37,14,0,0,9,7,1,0,4,3,3,77,3,11,0.0,0.0,0.0,0.0,0.0,0.0,58,0,5,11,1,4,13
4412,2020-01-30,6,2,22,0,0,4,2,2,2,1,6,2,1,4,1,1,7,28,12,4,16,0,4,6,4,0,0,6,6,2,2,11,3,0,0,2,0,0,0,41,10,0,0,4,2,0,3,1,1,2,54,3,6,0.0,0.0,0.0,0.0,0.0,0.0,41,0,8,6,1,3,10
4413,2020-01-31,5,2,19,4,3,2,5,5,0,0,8,1,4,4,3,1,16,22,7,3,11,0,2,0,1,0,0,0,2,5,3,7,3,1,1,0,4,4,1,26,8,0,0,2,1,0,0,0,0,2,34,4,5,0.0,0.0,0.0,0.0,0.0,0.0,37,2,4,8,1,0,11
4414,2020-02-01,1,0,13,1,0,6,11,3,1,1,9,1,0,3,2,0,13,28,9,1,9,0,2,2,2,0,2,1,8,1,0,1,2,0,0,2,4,1,1,186,12,2,2,0,0,0,1,1,0,1,41,4,9,0.0,0.0,0.0,0.0,0.0,0.0,28,1,3,6,1,4,12
4415,2020-02-02,2,1,12,3,1,0,0,2,2,2,11,1,0,3,2,2,7,30,7,5,9,0,5,5,1,2,2,4,3,1,0,1,3,2,4,3,10,1,3,106,14,6,0,4,1,2,0,1,0,0,28,6,4,0.0,0.0,0.0,0.0,0.0,0.0,30,0,9,3,1,1,7
4416,2020-02-03,4,0,30,2,0,4,5,1,2,3,14,2,0,5,4,2,12,35,10,2,19,0,2,0,0,0,0,4,7,4,1,5,4,3,0,0,15,2,2,95,28,4,0,1,6,2,1,0,1,0,52,6,7,0.0,0.0,0.0,0.0,0.0,0.0,34,0,3,13,3,2,6
4417,2020-02-04,12,1,14,1,1,3,7,1,1,4,12,3,0,2,2,2,6,41,8,2,13,4,2,3,1,0,1,7,5,2,0,4,0,0,0,0,9,1,2,61,18,0,1,3,5,0,0,2,0,5,49,10,3,0.0,0.0,0.0,0.0,0.0,0.0,39,1,2,2,0,3,8
4418,2020-02-05,15,1,17,0,2,2,3,1,4,1,9,2,1,3,3,2,11,28,5,1,15,1,3,3,2,1,0,3,3,1,2,11,4,1,1,0,6,3,4,36,14,3,0,2,7,0,1,1,1,1,54,8,146,0.0,0.0,0.0,0.0,0.0,0.0,41,1,3,2,0,2,7
4419,2020-02-06,10,0,17,2,3,3,4,1,3,0,10,1,4,3,1,2,19,28,7,2,8,3,0,3,1,0,3,1,9,1,0,10,5,1,0,1,7,2,0,24,15,3,0,2,1,1,0,6,0,2,230,5,119,0.0,0.0,0.0,0.0,0.0,0.0,39,0,4,4,2,2,9
4420,2020-02-07,9,0,17,1,3,5,1,0,1,1,7,0,1,2,0,0,8,29,5,2,21,6,1,1,0,0,0,4,1,0,3,9,3,1,1,0,6,3,2,49,8,1,0,2,3,1,1,0,0,4,186,5,51,0.0,0.0,0.0,0.0,0.0,0.0,33,0,5,5,0,0,10
4421,2020-02-08,6,1,10,1,1,4,1,0,4,0,5,0,2,0,2,0,12,19,1,2,16,0,2,1,0,0,2,1,3,2,1,5,3,1,2,0,2,4,2,27,10,0,0,5,0,0,1,0,2,0,45,8,28,0.0,0.0,0.0,0.0,0.0,0.0,33,0,2,5,0,2,5
4422,2020-02-09,3,0,10,0,0,3,5,0,3,0,6,0,1,0,2,0,7,20,10,2,12,2,3,3,0,0,4,3,2,0,1,4,0,0,2,1,8,0,1,38,9,1,0,2,1,0,0,0,0,0,44,5,23,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,1,2,1,6
4423,2020-02-10,9,1,6,4,1,3,3,2,4,2,10,2,3,2,1,3,9,20,5,1,14,1,1,1,0,1,0,0,4,2,0,3,2,0,0,2,4,3,0,29,10,2,0,2,2,0,1,0,1,2,33,2,13,0.0,0.0,0.0,0.0,0.0,0.0,37,0,3,4,1,1,8
4424,2020-02-11,8,0,12,0,4,4,2,0,0,2,7,0,7,2,1,0,14,34,7,2,12,1,0,6,1,0,1,1,5,2,2,4,0,0,0,1,2,0,0,27,13,0,0,0,1,0,0,0,1,1,50,6,13,0.0,0.0,0.0,0.0,0.0,0.0,32,0,6,3,0,1,4
4425,2020-02-12,8,1,30,2,0,6,7,0,6,0,11,1,2,6,3,1,11,26,11,7,13,0,2,4,0,1,0,2,6,1,2,11,4,1,0,1,1,1,2,25,17,3,1,5,1,0,0,1,0,1,56,2,5,0.0,0.0,0.0,0.0,0.0,0.0,42,1,7,3,2,3,7
4426,2020-02-13,6,1,23,0,0,4,8,0,3,0,7,1,1,2,1,1,17,14,12,3,13,0,0,3,1,0,1,4,4,2,0,8,0,0,0,0,3,6,0,39,17,4,2,2,1,1,0,1,0,3,77,4,14,0.0,0.0,0.0,0.0,0.0,0.0,48,0,7,3,0,4,12
4427,2020-02-14,9,2,18,1,5,2,5,1,2,0,6,4,0,2,3,2,19,22,4,1,17,0,1,6,2,0,2,4,4,2,0,6,2,0,0,0,1,10,1,24,13,1,1,6,3,1,0,2,1,6,62,5,8,0.0,0.0,0.0,0.0,0.0,0.0,38,0,5,4,1,7,13
4428,2020-02-15,5,1,17,0,2,7,2,0,1,1,11,1,4,4,2,1,14,28,8,2,19,1,0,8,1,2,1,5,3,1,0,3,0,2,3,1,3,13,4,29,9,2,8,3,2,1,2,2,1,3,46,5,3,0.0,0.0,0.0,0.0,0.0,0.0,45,0,2,7,0,5,5
